,group,norm type,rho,eta,near factor,S or R,Sample,Linear Shrinkage,Nonlinear Shrinkage,Info Band
0,S,fro,0.8,0.5,0.5,30.020569080236218,20.052451093613968,15.96133257025813,15.630100681043597,25.269268030557075
1,R,fro,0.8,0.5,0.5,30.020569080236218,19.36156368295087,15.808895930018554,15.489429948199199,25.16887292620453
2,S,2,0.8,0.5,0.5,8.959507988743779,7.390115331442,5.775191220370071,5.519783058986532,7.569264764262558
3,R,2,0.8,0.5,0.5,8.959507988743779,6.893626533124766,5.786808761212618,5.543339322882703,7.546940764853233
4,S,1,0.8,0.5,0.5,8.999999998166672,21.292667533994862,14.469993906608268,14.738193630747542,8.32164259665996
5,R,1,0.8,0.5,0.5,8.999999998166672,19.18854909054545,14.13469881652534,14.303189447645327,7.9999999978870875
6,S,fro,0.8,0.5,1.0,30.020569080236218,20.052451093613968,15.96133257025813,15.630100681043597,25.149125267725378
7,R,fro,0.8,0.5,1.0,30.020569080236218,19.36156368295087,15.808895930018554,15.489429948199199,25.043243557525468
8,S,2,0.8,0.5,1.0,8.959507988743779,7.390115331442,5.775191220370071,5.519783058986532,7.5224612702664455
9,R,2,0.8,0.5,1.0,8.959507988743779,6.893626533124766,5.786808761212618,5.543339322882703,7.529712988921685
10,S,1,0.8,0.5,1.0,8.999999998166672,21.292667533994862,14.469993906608268,14.738193630747542,8.395332975057826
11,R,1,0.8,0.5,1.0,8.999999998166672,19.18854909054545,14.13469881652534,14.303189447645327,7.99999999816667
12,S,fro,0.8,0.5,2.0,30.020569080236218,20.052451093613968,15.96133257025813,15.630100681043597,25.240907249806618
13,R,fro,0.8,0.5,2.0,30.020569080236218,19.36156368295087,15.808895930018554,15.489429948199199,25.144261966778338
14,S,2,0.8,0.5,2.0,8.959507988743779,7.390115331442,5.775191220370071,5.519783058986532,7.56735338039843
15,R,2,0.8,0.5,2.0,8.959507988743779,6.893626533124766,5.786808761212618,5.543339322882703,7.573186854375449
16,S,1,0.8,0.5,2.0,8.999999998166672,21.292667533994862,14.469993906608268,14.738193630747542,8.469125221326934
17,R,1,0.8,0.5,2.0,8.999999998166672,19.18854909054545,14.13469881652534,14.303189447645327,7.99999999816667
18,S,fro,0.8,0.8,0.5,30.020569080236218,20.052451093613968,15.96133257025813,15.630100681043597,25.29142508131032
19,R,fro,0.8,0.8,0.5,30.020569080236218,19.36156368295087,15.808895930018554,15.489429948199199,25.19485095370087
20,S,2,0.8,0.8,0.5,8.959507988743779,7.390115331442,5.775191220370071,5.519783058986532,7.552710839278445
21,R,2,0.8,0.8,0.5,8.959507988743779,6.893626533124766,5.786808761212618,5.543339322882703,7.542146305303712
22,S,1,0.8,0.8,0.5,8.999999998166672,21.292667533994862,14.469993906608268,14.738193630747542,8.469125221326934
23,R,1,0.8,0.8,0.5,8.999999998166672,19.18854909054545,14.13469881652534,14.303189447645327,7.9999999978870875
24,S,fro,0.8,0.8,1.0,30.020569080236218,20.052451093613968,15.96133257025813,15.630100681043597,25.29091417036202
25,R,fro,0.8,0.8,1.0,30.020569080236218,19.36156368295087,15.808895930018554,15.489429948199199,25.194908257839995
26,S,2,0.8,0.8,1.0,8.959507988743779,7.390115331442,5.775191220370071,5.519783058986532,7.541934171446485
27,R,2,0.8,0.8,1.0,8.959507988743779,6.893626533124766,5.786808761212618,5.543339322882703,7.5535342294418575
28,S,1,0.8,0.8,1.0,8.999999998166672,21.292667533994862,14.469993906608268,14.738193630747542,8.395332975057826
29,R,1,0.8,0.8,1.0,8.999999998166672,19.18854909054545,14.13469881652534,14.303189447645327,7.99999999816667
30,S,fro,0.8,0.8,2.0,30.020569080236218,20.052451093613968,15.96133257025813,15.630100681043597,25.020872618258263
31,R,fro,0.8,0.8,2.0,30.020569080236218,19.36156368295087,15.808895930018554,15.489429948199199,24.914574539732374
32,S,2,0.8,0.8,2.0,8.959507988743779,7.390115331442,5.775191220370071,5.519783058986532,7.457483299632594
33,R,2,0.8,0.8,2.0,8.959507988743779,6.893626533124766,5.786808761212618,5.543339322882703,7.464683442667786
34,S,1,0.8,0.8,2.0,8.999999998166672,21.292667533994862,14.469993906608268,14.738193630747542,8.32164259665996
35,R,1,0.8,0.8,2.0,8.999999998166672,19.18854909054545,14.13469881652534,14.303189447645327,7.9999999978870875
36,S,fro,0.8,1.0,0.5,30.020569080236218,20.052451093613968,15.96133257025813,15.630100681043597,25.561769033862706
37,R,fro,0.8,1.0,0.5,30.020569080236218,19.36156368295087,15.808895930018554,15.489429948199199,25.47212594350274
38,S,2,0.8,1.0,0.5,8.959507988743779,7.390115331442,5.775191220370071,5.519783058986532,7.645334140887256
39,R,2,0.8,1.0,0.5,8.959507988743779,6.893626533124766,5.786808761212618,5.543339322882703,7.664095964365328
40,S,1,0.8,1.0,0.5,8.999999998166672,21.292667533994862,14.469993906608268,14.738193630747542,8.469125221326934
41,R,1,0.8,1.0,0.5,8.999999998166672,19.18854909054545,14.13469881652534,14.303189447645327,7.9999999978870875
42,S,fro,0.8,1.0,1.0,30.020569080236218,20.052451093613968,15.96133257025813,15.630100681043597,25.561769033862706
43,R,fro,0.8,1.0,1.0,30.020569080236218,19.36156368295087,15.808895930018554,15.489429948199199,25.47212594350274
44,S,2,0.8,1.0,1.0,8.959507988743779,7.390115331442,5.775191220370071,5.519783058986532,7.645334140887256
45,R,2,0.8,1.0,1.0,8.959507988743779,6.893626533124766,5.786808761212618,5.543339322882703,7.664095964365328
46,S,1,0.8,1.0,1.0,8.999999998166672,21.292667533994862,14.469993906608268,14.738193630747542,8.469125221326934
47,R,1,0.8,1.0,1.0,8.999999998166672,19.18854909054545,14.13469881652534,14.303189447645327,7.9999999978870875
48,S,fro,0.8,1.0,2.0,30.020569080236218,20.052451093613968,15.96133257025813,15.630100681043597,25.561769033862706
49,R,fro,0.8,1.0,2.0,30.020569080236218,19.36156368295087,15.808895930018554,15.489429948199199,25.47212594350274
50,S,2,0.8,1.0,2.0,8.959507988743779,7.390115331442,5.775191220370071,5.519783058986532,7.645334140887256
51,R,2,0.8,1.0,2.0,8.959507988743779,6.893626533124766,5.786808761212618,5.543339322882703,7.664095964365328
52,S,1,0.8,1.0,2.0,8.999999998166672,21.292667533994862,14.469993906608268,14.738193630747542,8.469125221326934
53,R,1,0.8,1.0,2.0,8.999999998166672,19.18854909054545,14.13469881652534,14.303189447645327,7.9999999978870875
54,S,fro,0.9,0.5,0.5,43.13221315483764,21.927036786955387,18.596893512256806,18.386099611589344,39.7800974587887
55,R,fro,0.9,0.5,0.5,43.13221315483764,19.64515255579945,17.479539392195242,17.11985563862076,39.68080221722358
56,S,2,0.9,0.5,0.5,18.654153932214907,10.83809560444105,8.424174008740795,7.918085724603177,17.093718850927964
57,R,2,0.9,0.5,0.5,18.654153932214907,9.550887672723379,7.989287221821478,7.5859749730996535,17.12279579716929
58,S,1,0.9,0.5,0.5,18.999495333421144,28.64704234249458,21.344529110597037,21.233840383994984,18.366249960156956
59,R,1,0.9,0.5,0.5,18.999495333421144,22.17350130587385,20.821190268803313,20.674164771349858,17.99947844889733
60,S,fro,0.9,0.5,1.0,43.13221315483764,21.927036786955387,18.596893512256806,18.386099611589344,40.815313902601176
61,R,fro,0.9,0.5,1.0,43.13221315483764,19.64515255579945,17.479539392195242,17.11985563862076,40.747856528096655
62,S,2,0.9,0.5,1.0,18.654153932214907,10.83809560444105,8.424174008740795,7.918085724603177,17.63222256605111
63,R,2,0.9,0.5,1.0,18.654153932214907,9.550887672723379,7.989287221821478,7.5859749730996535,17.654153932214896
64,S,1,0.9,0.5,1.0,18.999495333421144,28.64704234249458,21.344529110597037,21.233840383994984,18.406249033641977
65,R,1,0.9,0.5,1.0,18.999495333421144,22.17350130587385,20.821190268803313,20.674164771349858,17.999495333421144
66,S,fro,0.9,0.5,2.0,43.13221315483764,21.927036786955387,18.596893512256806,18.386099611589344,39.7638323918284
67,R,fro,0.9,0.5,2.0,43.13221315483764,19.64515255579945,17.479539392195242,17.11985563862076,39.660326548005315
68,S,2,0.9,0.5,2.0,18.654153932214907,10.83809560444105,8.424174008740795,7.918085724603177,17.160500873506265
69,R,2,0.9,0.5,2.0,18.654153932214907,9.550887672723379,7.989287221821478,7.5859749730996535,17.194892423694455
70,S,1,0.9,0.5,2.0,18.999495333421144,28.64704234249458,21.344529110597037,21.233840383994984,18.406249033641977
71,R,1,0.9,0.5,2.0,18.999495333421144,22.17350130587385,20.821190268803313,20.674164771349858,17.99949533342114
72,S,fro,0.9,0.8,0.5,43.13221315483764,21.927036786955387,18.596893512256806,18.386099611589344,40.815313902601176
73,R,fro,0.9,0.8,0.5,43.13221315483764,19.64515255579945,17.479539392195242,17.11985563862076,40.747856528096655
74,S,2,0.9,0.8,0.5,18.654153932214907,10.83809560444105,8.424174008740795,7.918085724603177,17.63222256605111
75,R,2,0.9,0.8,0.5,18.654153932214907,9.550887672723379,7.989287221821478,7.5859749730996535,17.654153932214896
76,S,1,0.9,0.8,0.5,18.999495333421144,28.64704234249458,21.344529110597037,21.233840383994984,18.406249033641977
77,R,1,0.9,0.8,0.5,18.999495333421144,22.17350130587385,20.821190268803313,20.674164771349858,17.999495333421144
78,S,fro,0.9,0.8,1.0,43.13221315483764,21.927036786955387,18.596893512256806,18.386099611589344,39.803457071070675
79,R,fro,0.9,0.8,1.0,43.13221315483764,19.64515255579945,17.479539392195242,17.11985563862076,39.7011697650936
80,S,2,0.9,0.8,1.0,18.654153932214907,10.83809560444105,8.424174008740795,7.918085724603177,17.14382205105223
81,R,2,0.9,0.8,1.0,18.654153932214907,9.550887672723379,7.989287221821478,7.5859749730996535,17.170827588844844
82,S,1,0.9,0.8,1.0,18.999495333421144,28.64704234249458,21.344529110597037,21.233840383994984,18.406249033641977
83,R,1,0.9,0.8,1.0,18.999495333421144,22.17350130587385,20.821190268803313,20.674164771349858,17.99949533342114
84,S,fro,0.9,0.8,2.0,43.13221315483764,21.927036786955387,18.596893512256806,18.386099611589344,40.815313902601176
85,R,fro,0.9,0.8,2.0,43.13221315483764,19.64515255579945,17.479539392195242,17.11985563862076,40.747856528096655
86,S,2,0.9,0.8,2.0,18.654153932214907,10.83809560444105,8.424174008740795,7.918085724603177,17.63222256605111
87,R,2,0.9,0.8,2.0,18.654153932214907,9.550887672723379,7.989287221821478,7.5859749730996535,17.654153932214896
88,S,1,0.9,0.8,2.0,18.999495333421144,28.64704234249458,21.344529110597037,21.233840383994984,18.406249033641977
89,R,1,0.9,0.8,2.0,18.999495333421144,22.17350130587385,20.821190268803313,20.674164771349858,17.999495333421144
90,S,fro,0.9,1.0,0.5,43.13221315483764,21.927036786955387,18.596893512256806,18.386099611589344,40.01964611373283
91,R,fro,0.9,1.0,0.5,43.13221315483764,19.64515255579945,17.479539392195242,17.11985563862076,39.924961990223885
92,S,2,0.9,1.0,0.5,18.654153932214907,10.83809560444105,8.424174008740795,7.918085724603177,17.251783343494704
93,R,2,0.9,1.0,0.5,18.654153932214907,9.550887672723379,7.989287221821478,7.5859749730996535,17.29036503332451
94,S,1,0.9,1.0,0.5,18.999495333421144,28.64704234249458,21.344529110597037,21.233840383994984,18.366249960156956
95,R,1,0.9,1.0,0.5,18.999495333421144,22.17350130587385,20.821190268803313,20.674164771349858,17.99947844889733
96,S,fro,0.9,1.0,1.0,43.13221315483764,21.927036786955387,18.596893512256806,18.386099611589344,40.815313902601176
97,R,fro,0.9,1.0,1.0,43.13221315483764,19.64515255579945,17.479539392195242,17.11985563862076,40.747856528096655
98,S,2,0.9,1.0,1.0,18.654153932214907,10.83809560444105,8.424174008740795,7.918085724603177,17.63222256605111
99,R,2,0.9,1.0,1.0,18.654153932214907,9.550887672723379,7.989287221821478,7.5859749730996535,17.654153932214896
100,S,1,0.9,1.0,1.0,18.999495333421144,28.64704234249458,21.344529110597037,21.233840383994984,18.406249033641977
101,R,1,0.9,1.0,1.0,18.999495333421144,22.17350130587385,20.821190268803313,20.674164771349858,17.999495333421144
102,S,fro,0.9,1.0,2.0,43.13221315483764,21.927036786955387,18.596893512256806,18.386099611589344,40.01964611373283
103,R,fro,0.9,1.0,2.0,43.13221315483764,19.64515255579945,17.479539392195242,17.11985563862076,39.924961990223885
104,S,2,0.9,1.0,2.0,18.654153932214907,10.83809560444105,8.424174008740795,7.918085724603177,17.251783343494704
105,R,2,0.9,1.0,2.0,18.654153932214907,9.550887672723379,7.989287221821478,7.5859749730996535,17.29036503332451
106,S,1,0.9,1.0,2.0,18.999495333421144,28.64704234249458,21.344529110597037,21.233840383994984,18.366249960156956
107,R,1,0.9,1.0,2.0,18.999495333421144,22.17350130587385,20.821190268803313,20.674164771349858,17.99947844889733
108,S,fro,0.95,0.5,0.5,60.93183913697848,21.47052940930595,19.286863250895937,18.809411498514645,45.98195436469581
109,R,fro,0.95,0.5,0.5,60.93183913697848,19.95975288884559,18.52270182279762,17.95107828403314,45.73309549434375
110,S,2,0.95,0.5,0.5,36.58146280828905,12.68911124329314,11.9726788359237,10.555597043560748,27.047835825238177
111,R,2,0.95,0.5,0.5,36.58146280828905,11.328764602026933,11.630633733292601,10.54367934138103,27.16440511395477
112,S,1,0.95,0.5,0.5,38.769099360406955,26.347436216288436,22.620594203004327,22.571662719936846,31.603305587828252
113,R,1,0.95,0.5,0.5,38.769099360406955,26.675353687604883,23.785128269894166,21.757202950581924,29.60855153458223
114,S,fro,0.95,0.5,1.0,60.93183913697848,21.47052940930595,19.286863250895937,18.809411498514645,47.77338279071184
115,R,fro,0.95,0.5,1.0,60.93183913697848,19.95975288884559,18.52270182279762,17.95107828403314,47.55506186103775
116,S,2,0.95,0.5,1.0,36.58146280828905,12.68911124329314,11.9726788359237,10.555597043560748,28.202823364137473
117,R,2,0.95,0.5,1.0,36.58146280828905,11.328764602026933,11.630633733292601,10.54367934138103,28.315741527693017
118,S,1,0.95,0.5,1.0,38.769099360406955,26.347436216288436,22.620594203004327,22.571662719936846,32.96233133965504
119,R,1,0.95,0.5,1.0,38.769099360406955,26.675353687604883,23.785128269894166,21.757202950581924,32.37830347892056
120,S,fro,0.95,0.5,2.0,60.93183913697848,21.47052940930595,19.286863250895937,18.809411498514645,50.74477462616254
121,R,fro,0.95,0.5,2.0,60.93183913697848,19.95975288884559,18.52270182279762,17.95107828403314,50.582125048736536
122,S,2,0.95,0.5,2.0,36.58146280828905,12.68911124329314,11.9726788359237,10.555597043560748,29.97162938658484
123,R,2,0.95,0.5,2.0,36.58146280828905,11.328764602026933,11.630633733292601,10.54367934138103,30.06358766017573
124,S,1,0.95,0.5,2.0,38.769099360406955,26.347436216288436,22.620594203004327,22.571662719936846,34.27943599415796
125,R,1,0.95,0.5,2.0,38.769099360406955,26.675353687604883,23.785128269894166,21.757202950581924,34.005222120681786
126,S,fro,0.95,0.8,0.5,60.93183913697848,21.47052940930595,19.286863250895937,18.809411498514645,14.552058363693643
127,R,fro,0.95,0.8,0.5,60.93183913697848,19.95975288884559,18.52270182279762,17.95107828403314,12.548738929375968
128,S,2,0.95,0.8,0.5,36.58146280828905,12.68911124329314,11.9726788359237,10.555597043560748,6.436523982978273
129,R,2,0.95,0.8,0.5,36.58146280828905,11.328764602026933,11.630633733292601,10.54367934138103,5.100257925558077
130,S,1,0.95,0.8,0.5,38.769099360406955,26.347436216288436,22.620594203004327,22.571662719936846,15.716784657261513
131,R,1,0.95,0.8,0.5,38.769099360406955,26.675353687604883,23.785128269894166,21.757202950581924,12.238609829063915
132,S,fro,0.95,0.8,1.0,60.93183913697848,21.47052940930595,19.286863250895937,18.809411498514645,39.68164223911736
133,R,fro,0.95,0.8,1.0,60.93183913697848,19.95975288884559,18.52270182279762,17.95107828403314,39.30056757218987
134,S,2,0.95,0.8,1.0,36.58146280828905,12.68911124329314,11.9726788359237,10.555597043560748,23.098759414577774
135,R,2,0.95,0.8,1.0,36.58146280828905,11.328764602026933,11.630633733292601,10.54367934138103,23.231394778142754
136,S,1,0.95,0.8,1.0,38.769099360406955,26.347436216288436,22.620594203004327,22.571662719936846,28.854780016136733
137,R,1,0.95,0.8,1.0,38.769099360406955,26.675353687604883,23.785128269894166,21.757202950581924,26.686394623859385
138,S,fro,0.95,0.8,2.0,60.93183913697848,21.47052940930595,19.286863250895937,18.809411498514645,53.88814172795776
139,R,fro,0.95,0.8,2.0,60.93183913697848,19.95975288884559,18.52270182279762,17.95107828403314,53.78064822311675
140,S,2,0.95,0.8,2.0,36.58146280828905,12.68911124329314,11.9726788359237,10.555597043560748,32.09503939938297
141,R,2,0.95,0.8,2.0,36.58146280828905,11.328764602026933,11.630633733292601,10.54367934138103,32.158433710524335
142,S,1,0.95,0.8,2.0,38.769099360406955,26.347436216288436,22.620594203004327,22.571662719936846,35.52467781918159
143,R,1,0.95,0.8,2.0,38.769099360406955,26.675353687604883,23.785128269894166,21.757202950581924,35.02923268843594
144,S,fro,0.95,1.0,0.5,60.93183913697848,21.47052940930595,19.286863250895937,18.809411498514645,13.767741700505729
145,R,fro,0.95,1.0,0.5,60.93183913697848,19.95975288884559,18.52270182279762,17.95107828403314,11.550850110658326
146,S,2,0.95,1.0,0.5,36.58146280828905,12.68911124329314,11.9726788359237,10.555597043560748,7.629413489593544
147,R,2,0.95,1.0,0.5,36.58146280828905,11.328764602026933,11.630633733292601,10.54367934138103,5.956771708700004
148,S,1,0.95,1.0,0.5,38.769099360406955,26.347436216288436,22.620594203004327,22.571662719936846,15.02337474696824
149,R,1,0.95,1.0,0.5,38.769099360406955,26.675353687604883,23.785128269894166,21.757202950581924,12.663441048795477
150,S,fro,0.95,1.0,1.0,60.93183913697848,21.47052940930595,19.286863250895937,18.809411498514645,13.604583295469064
151,R,fro,0.95,1.0,1.0,60.93183913697848,19.95975288884559,18.52270182279762,17.95107828403314,11.40276606075741
152,S,2,0.95,1.0,1.0,36.58146280828905,12.68911124329314,11.9726788359237,10.555597043560748,7.364074807200162
153,R,2,0.95,1.0,1.0,36.58146280828905,11.328764602026933,11.630633733292601,10.54367934138103,5.846444870836852
154,S,1,0.95,1.0,1.0,38.769099360406955,26.347436216288436,22.620594203004327,22.571662719936846,15.111553380859288
155,R,1,0.95,1.0,1.0,38.769099360406955,26.675353687604883,23.785128269894166,21.757202950581924,12.33199667764898
156,S,fro,0.95,1.0,2.0,60.93183913697848,21.47052940930595,19.286863250895937,18.809411498514645,14.37210135608737
157,R,fro,0.95,1.0,2.0,60.93183913697848,19.95975288884559,18.52270182279762,17.95107828403314,12.192222503117486
158,S,2,0.95,1.0,2.0,36.58146280828905,12.68911124329314,11.9726788359237,10.555597043560748,8.385413157142056
159,R,2,0.95,1.0,2.0,36.58146280828905,11.328764602026933,11.630633733292601,10.54367934138103,6.532616575515597
160,S,1,0.95,1.0,2.0,38.769099360406955,26.347436216288436,22.620594203004327,22.571662719936846,15.540198821411572
161,R,1,0.95,1.0,2.0,38.769099360406955,26.675353687604883,23.785128269894166,21.757202950581924,13.164866936311165
162,S,fro,0.99,0.5,0.5,122.63555970580184,16.90016879149518,16.98003532190344,17.20256946117502,118.13941450265447
163,R,fro,0.99,0.5,0.5,122.63555970580184,15.125241602469421,14.212817237561122,15.109504112248498,118.09946111065128
164,S,2,0.99,0.5,0.5,114.66779080967883,12.0533250918827,13.240112694992956,12.12371911818745,109.2710690952532
165,R,2,0.99,0.5,0.5,114.66779080967883,10.131934029470482,11.043076373549255,10.696658613127177,109.12507391628156
166,S,1,0.99,0.5,0.5,126.15956408662726,27.7132481004443,29.031029051994366,27.985805234610414,121.59124696349376
167,R,1,0.99,0.5,0.5,126.15956408662726,21.053939828794178,22.299488093212734,21.837715333748253,121.22156982729356
168,S,fro,0.99,0.5,1.0,122.63555970580184,16.90016879149518,16.98003532190344,17.20256946117502,112.85322404730186
169,R,fro,0.99,0.5,1.0,122.63555970580184,15.125241602469421,14.212817237561122,15.109504112248498,112.76540952648512
170,S,2,0.99,0.5,1.0,114.66779080967883,12.0533250918827,13.240112694992956,12.12371911818745,102.91612504752653
171,R,2,0.99,0.5,1.0,114.66779080967883,10.131934029470482,11.043076373549255,10.696658613127177,102.59332687408325
172,S,1,0.99,0.5,1.0,126.15956408662726,27.7132481004443,29.031029051994366,27.985805234610414,115.37706521380304
173,R,1,0.99,0.5,1.0,126.15956408662726,21.053939828794178,22.299488093212734,21.837715333748253,114.75208227155483
174,S,fro,0.99,0.5,2.0,122.63555970580184,16.90016879149518,16.98003532190344,17.20256946117502,119.77933417684402
175,R,fro,0.99,0.5,2.0,122.63555970580184,15.125241602469421,14.212817237561122,15.109504112248498,119.75411995889752
176,S,2,0.99,0.5,2.0,114.66779080967883,12.0533250918827,13.240112694992956,12.12371911818745,111.22888251521813
177,R,2,0.99,0.5,2.0,114.66779080967883,10.131934029470482,11.043076373549255,10.696658613127177,111.13731326761034
178,S,1,0.99,0.5,2.0,126.15956408662726,27.7132481004443,29.031029051994366,27.985805234610414,123.36630991369962
179,R,1,0.99,0.5,2.0,126.15956408662726,21.053939828794178,22.299488093212734,21.837715333748253,123.18042845616526
180,S,fro,0.99,0.8,0.5,122.63555970580184,16.90016879149518,16.98003532190344,17.20256946117502,20.642406543825576
181,R,fro,0.99,0.8,0.5,122.63555970580184,15.125241602469421,14.212817237561122,15.109504112248498,19.125121734981022
182,S,2,0.99,0.8,0.5,114.66779080967883,12.0533250918827,13.240112694992956,12.12371911818745,11.683469917354156
183,R,2,0.99,0.8,0.5,114.66779080967883,10.131934029470482,11.043076373549255,10.696658613127177,9.619070797295839
184,S,1,0.99,0.8,0.5,126.15956408662726,27.7132481004443,29.031029051994366,27.985805234610414,34.893531066936056
185,R,1,0.99,0.8,0.5,126.15956408662726,21.053939828794178,22.299488093212734,21.837715333748253,26.46232764258548
186,S,fro,0.99,0.8,1.0,122.63555970580184,16.90016879149518,16.98003532190344,17.20256946117502,67.43630562405791
187,R,fro,0.99,0.8,1.0,122.63555970580184,15.125241602469421,14.212817237561122,15.109504112248498,66.88554113206249
188,S,2,0.99,0.8,1.0,114.66779080967883,12.0533250918827,13.240112694992956,12.12371911818745,51.006948978149296
189,R,2,0.99,0.8,1.0,114.66779080967883,10.131934029470482,11.043076373549255,10.696658613127177,48.973165597340014
190,S,1,0.99,0.8,1.0,126.15956408662726,27.7132481004443,29.031029051994366,27.985805234610414,64.33487897273315
191,R,1,0.99,0.8,1.0,126.15956408662726,21.053939828794178,22.299488093212734,21.837715333748253,62.92411812237892
192,S,fro,0.99,0.8,2.0,122.63555970580184,16.90016879149518,16.98003532190344,17.20256946117502,115.74030568139705
193,R,fro,0.99,0.8,2.0,122.63555970580184,15.125241602469421,14.212817237561122,15.109504112248498,115.67970910216818
194,S,2,0.99,0.8,2.0,114.66779080967883,12.0533250918827,13.240112694992956,12.12371911818745,106.38526045607085
195,R,2,0.99,0.8,2.0,114.66779080967883,10.131934029470482,11.043076373549255,10.696658613127177,106.16150640431744
196,S,1,0.99,0.8,2.0,126.15956408662726,27.7132481004443,29.031029051994366,27.985805234610414,118.90040408002837
197,R,1,0.99,0.8,2.0,126.15956408662726,21.053939828794178,22.299488093212734,21.837715333748253,118.37121311199921
198,S,fro,0.99,1.0,0.5,122.63555970580184,16.90016879149518,16.98003532190344,17.20256946117502,36.210212713393375
199,R,fro,0.99,1.0,0.5,122.63555970580184,15.125241602469421,14.212817237561122,15.109504112248498,35.11378784444016
200,S,2,0.99,1.0,0.5,114.66779080967883,12.0533250918827,13.240112694992956,12.12371911818745,23.31617900231598
201,R,2,0.99,1.0,0.5,114.66779080967883,10.131934029470482,11.043076373549255,10.696658613127177,19.703704117302337
202,S,1,0.99,1.0,0.5,126.15956408662726,27.7132481004443,29.031029051994366,27.985805234610414,41.623952450632686
203,R,1,0.99,1.0,0.5,126.15956408662726,21.053939828794178,22.299488093212734,21.837715333748253,35.66123026913234
204,S,fro,0.99,1.0,1.0,122.63555970580184,16.90016879149518,16.98003532190344,17.20256946117502,37.69377934336337
205,R,fro,0.99,1.0,1.0,122.63555970580184,15.125241602469421,14.212817237561122,15.109504112248498,36.61456330497829
206,S,2,0.99,1.0,1.0,114.66779080967883,12.0533250918827,13.240112694992956,12.12371911818745,24.523633303745417
207,R,2,0.99,1.0,1.0,114.66779080967883,10.131934029470482,11.043076373549255,10.696658613127177,20.87575986059848
208,S,1,0.99,1.0,1.0,126.15956408662726,27.7132481004443,29.031029051994366,27.985805234610414,41.623952450632686
209,R,1,0.99,1.0,1.0,126.15956408662726,21.053939828794178,22.299488093212734,21.837715333748253,36.26388888327779
210,S,fro,0.99,1.0,2.0,122.63555970580184,16.90016879149518,16.98003532190344,17.20256946117502,37.20462673109041
211,R,fro,0.99,1.0,2.0,122.63555970580184,15.125241602469421,14.212817237561122,15.109504112248498,36.11655384340665
212,S,2,0.99,1.0,2.0,114.66779080967883,12.0533250918827,13.240112694992956,12.12371911818745,24.132567318155527
213,R,2,0.99,1.0,2.0,114.66779080967883,10.131934029470482,11.043076373549255,10.696658613127177,20.482365129902853
214,S,1,0.99,1.0,2.0,126.15956408662726,27.7132481004443,29.031029051994366,27.985805234610414,41.623952450632686
215,R,1,0.99,1.0,2.0,126.15956408662726,21.053939828794178,22.299488093212734,21.837715333748253,36.08661330737894
